Continent,Country,Month,Seasons,State,Way In,Year,Count,GDP,Population
Europe,Finland,August,Summer,Other Units of the Federation,Land,2010,0,27400,5231372
Europe,France,August,Summer,Other Units of the Federation,Land,2010,4,27600,60876136
Europe,Germany,August,Summer,Other Units of the Federation,Land,2010,4,27600,82422299
Europe,United Kingdom,August,Summer,Other Units of the Federation,Land,2010,0,27700,60609153
Europe,Netherlands,August,Summer,Other Units of the Federation,Land,2010,0,28600,16491461
Europe,Belgium,August,Summer,Other Units of the Federation,Land,2010,0,29100,10379067
Europe,Ireland,August,Summer,Other Units of the Federation,Land,2010,0,29600,4062235
Europe,Austria,August,Summer,Other Units of the Federation,Land,2010,0,30000,8192880
Europe,Denmark,August,Summer,Other Units of the Federation,Land,2010,0,31100,5450661
Europe,Switzerland,August,Summer,Other Units of the Federation,Land,2010,2,32700,7523934
Europe,Norway,August,Summer,Other Units of the Federation,Land,2010,0,37800,4610820
Europe,Russia,August,Summer,Paraná,Land,2010,140,8900,142893540
Europe,Poland,August,Summer,Paraná,Land,2010,79,11100,38536869
Europe,Hungary,August,Summer,Paraná,Land,2010,31,13900,9981334
Europe,Czech Republic,August,Summer,Paraná,Land,2010,26,15700,10235455
Europe,Portugal,August,Summer,Paraná,Land,2010,292,18000,10605870
Europe,Greece,August,Summer,Paraná,Land,2010,87,20000,10688058
Europe,Spain,August,Summer,Paraná,Land,2010,3113,22000,40397842
Europe,Italy,August,Summer,Paraná,Land,2010,1892,26700,58133509
Europe,Sweden,August,Summer,Paraná,Land,2010,30,26800,9016596
Europe,Finland,August,Summer,Paraná,Land,2010,12,27400,5231372
Europe,France,August,Summer,Paraná,Land,2010,1947,27600,60876136
Europe,Germany,August,Summer,Paraná,Land,2010,1358,27600,82422299
Europe,United Kingdom,August,Summer,Paraná,Land,2010,1411,27700,60609153
Europe,Netherlands,August,Summer,Paraná,Land,2010,434,28600,16491461
Europe,Belgium,August,Summer,Paraná,Land,2010,252,29100,10379067
Europe,Ireland,August,Summer,Paraná,Land,2010,291,29600,4062235
Europe,Austria,August,Summer,Paraná,Land,2010,193,30000,8192880
Europe,Denmark,August,Summer,Paraná,Land,2010,98,31100,5450661
Europe,Switzerland,August,Summer,Paraná,Land,2010,283,32700,7523934
Europe,Norway,August,Summer,Paraná,Land,2010,23,37800,4610820
Europe,Russia,August,Summer,Rio Grande do Sul,Land,2010,0,8900,142893540
Europe,Poland,August,Summer,Rio Grande do Sul,Land,2010,3,11100,38536869
Europe,Hungary,August,Summer,Rio Grande do Sul,Land,2010,0,13900,9981334
Europe,Czech Republic,August,Summer,Rio Grande do Sul,Land,2010,0,15700,10235455
Europe,Portugal,August,Summer,Rio Grande do Sul,Land,2010,5,18000,10605870
Europe,Greece,August,Summer,Rio Grande do Sul,Land,2010,0,20000,10688058
Europe,Spain,August,Summer,Rio Grande do Sul,Land,2010,31,22000,40397842
Europe,Italy,August,Summer,Rio Grande do Sul,Land,2010,15,26700,58133509
Europe,Sweden,August,Summer,Rio Grande do Sul,Land,2010,2,26800,9016596
Europe,Finland,August,Summer,Rio Grande do Sul,Land,2010,0,27400,5231372
Europe,France,August,Summer,Rio Grande do Sul,Land,2010,12,27600,60876136
Europe,Germany,August,Summer,Rio Grande do Sul,Land,2010,18,27600,82422299
Europe,United Kingdom,August,Summer,Rio Grande do Sul,Land,2010,84,27700,60609153
Europe,Netherlands,August,Summer,Rio Grande do Sul,Land,2010,1,28600,16491461
Europe,Belgium,August,Summer,Rio Grande do Sul,Land,2010,0,29100,10379067
Europe,Ireland,August,Summer,Rio Grande do Sul,Land,2010,5,29600,4062235
Europe,Austria,August,Summer,Rio Grande do Sul,Land,2010,2,30000,8192880
Europe,Denmark,August,Summer,Rio Grande do Sul,Land,2010,2,31100,5450661
Europe,Switzerland,August,Summer,Rio Grande do Sul,Land,2010,0,32700,7523934
Europe,Norway,August,Summer,Rio Grande do Sul,Land,2010,0,37800,4610820
Europe,Russia,August,Summer,Santa Catari,Land,2010,0,8900,142893540
Europe,Poland,August,Summer,Santa Catari,Land,2010,1,11100,38536869
Europe,Hungary,August,Summer,Santa Catari,Land,2010,0,13900,9981334
Europe,Czech Republic,August,Summer,Santa Catari,Land,2010,0,15700,10235455
Europe,Portugal,August,Summer,Santa Catari,Land,2010,0,18000,10605870
Europe,Greece,August,Summer,Santa Catari,Land,2010,0,20000,10688058
Europe,Spain,August,Summer,Santa Catari,Land,2010,1,22000,40397842
Europe,Italy,August,Summer,Santa Catari,Land,2010,2,26700,58133509
Europe,Sweden,August,Summer,Santa Catari,Land,2010,0,26800,9016596
Europe,Finland,August,Summer,Santa Catari,Land,2010,0,27400,5231372
Europe,France,August,Summer,Santa Catari,Land,2010,2,27600,60876136
Europe,Germany,August,Summer,Santa Catari,Land,2010,13,27600,82422299
Europe,United Kingdom,August,Summer,Santa Catari,Land,2010,0,27700,60609153
Europe,Netherlands,August,Summer,Santa Catari,Land,2010,0,28600,16491461
Europe,Belgium,August,Summer,Santa Catari,Land,2010,0,29100,10379067
Europe,Ireland,August,Summer,Santa Catari,Land,2010,0,29600,4062235
Europe,Austria,August,Summer,Santa Catari,Land,2010,2,30000,8192880
Europe,Denmark,August,Summer,Santa Catari,Land,2010,0,31100,5450661
Europe,Switzerland,August,Summer,Santa Catari,Land,2010,0,32700,7523934
Europe,Norway,August,Summer,Santa Catari,Land,2010,0,37800,4610820
Europe,Russia,December,Winter,Amazos,Land,2010,0,8900,142893540
Europe,Poland,December,Winter,Amazos,Land,2010,0,11100,38536869
Europe,Hungary,December,Winter,Amazos,Land,2010,0,13900,9981334
Europe,Czech Republic,December,Winter,Amazos,Land,2010,0,15700,10235455
Europe,Portugal,December,Winter,Amazos,Land,2010,0,18000,10605870
Europe,Greece,December,Winter,Amazos,Land,2010,0,20000,10688058
Europe,Spain,December,Winter,Amazos,Land,2010,0,22000,40397842
Europe,Italy,December,Winter,Amazos,Land,2010,0,26700,58133509
Europe,Sweden,December,Winter,Amazos,Land,2010,1,26800,9016596
Europe,Finland,December,Winter,Amazos,Land,2010,0,27400,5231372
Europe,France,December,Winter,Amazos,Land,2010,0,27600,60876136
Europe,Germany,December,Winter,Amazos,Land,2010,0,27600,82422299
Europe,United Kingdom,December,Winter,Amazos,Land,2010,0,27700,60609153
Europe,Netherlands,December,Winter,Amazos,Land,2010,0,28600,16491461
Europe,Belgium,December,Winter,Amazos,Land,2010,0,29100,10379067
Europe,Ireland,December,Winter,Amazos,Land,2010,0,29600,4062235
Europe,Austria,December,Winter,Amazos,Land,2010,0,30000,8192880
Europe,Denmark,December,Winter,Amazos,Land,2010,0,31100,5450661
Europe,Switzerland,December,Winter,Amazos,Land,2010,0,32700,7523934
Europe,Norway,December,Winter,Amazos,Land,2010,0,37800,4610820
Europe,Russia,December,Winter,Mato Grosso do Sul,Land,2010,0,8900,142893540
Europe,Poland,December,Winter,Mato Grosso do Sul,Land,2010,0,11100,38536869
Europe,Hungary,December,Winter,Mato Grosso do Sul,Land,2010,0,13900,9981334
Europe,Czech Republic,December,Winter,Mato Grosso do Sul,Land,2010,0,15700,10235455
Europe,Portugal,December,Winter,Mato Grosso do Sul,Land,2010,0,18000,10605870
Europe,Greece,December,Winter,Mato Grosso do Sul,Land,2010,0,20000,10688058
Europe,Spain,December,Winter,Mato Grosso do Sul,Land,2010,2,22000,40397842
Europe,Italy,December,Winter,Mato Grosso do Sul,Land,2010,0,26700,58133509
Europe,Sweden,December,Winter,Mato Grosso do Sul,Land,2010,0,26800,9016596
Europe,Finland,December,Winter,Mato Grosso do Sul,Land,2010,0,27400,5231372
Europe,France,December,Winter,Mato Grosso do Sul,Land,2010,0,27600,60876136
Europe,Germany,December,Winter,Mato Grosso do Sul,Land,2010,0,27600,82422299
Europe,United Kingdom,December,Winter,Mato Grosso do Sul,Land,2010,0,27700,60609153
Europe,Netherlands,December,Winter,Mato Grosso do Sul,Land,2010,0,28600,16491461
Europe,Belgium,December,Winter,Mato Grosso do Sul,Land,2010,0,29100,10379067
Europe,Ireland,December,Winter,Mato Grosso do Sul,Land,2010,0,29600,4062235
Europe,Austria,December,Winter,Mato Grosso do Sul,Land,2010,6,30000,8192880
Europe,Denmark,December,Winter,Mato Grosso do Sul,Land,2010,0,31100,5450661
Europe,Switzerland,December,Winter,Mato Grosso do Sul,Land,2010,0,32700,7523934
Europe,Norway,December,Winter,Mato Grosso do Sul,Land,2010,0,37800,4610820
Europe,Russia,December,Winter,Other Units of the Federation,Land,2010,0,8900,142893540
Europe,Poland,December,Winter,Other Units of the Federation,Land,2010,0,11100,38536869
Europe,Hungary,December,Winter,Other Units of the Federation,Land,2010,0,13900,9981334
Europe,Czech Republic,December,Winter,Other Units of the Federation,Land,2010,0,15700,10235455
Europe,Portugal,December,Winter,Other Units of the Federation,Land,2010,2,18000,10605870
Europe,Greece,December,Winter,Other Units of the Federation,Land,2010,0,20000,10688058
Europe,Spain,December,Winter,Other Units of the Federation,Land,2010,6,22000,40397842
Europe,Italy,December,Winter,Other Units of the Federation,Land,2010,2,26700,58133509
Europe,Sweden,December,Winter,Other Units of the Federation,Land,2010,6,26800,9016596
Europe,Finland,December,Winter,Other Units of the Federation,Land,2010,0,27400,5231372
Europe,France,December,Winter,Other Units of the Federation,Land,2010,4,27600,60876136
Europe,Germany,December,Winter,Other Units of the Federation,Land,2010,0,27600,82422299
Europe,United Kingdom,December,Winter,Other Units of the Federation,Land,2010,0,27700,60609153
Europe,Netherlands,December,Winter,Other Units of the Federation,Land,2010,6,28600,16491461
Europe,Belgium,December,Winter,Other Units of the Federation,Land,2010,0,29100,10379067
Europe,Ireland,December,Winter,Other Units of the Federation,Land,2010,0,29600,4062235
Europe,Austria,December,Winter,Other Units of the Federation,Land,2010,0,30000,8192880
Europe,Denmark,December,Winter,Other Units of the Federation,Land,2010,0,31100,5450661
Europe,Switzerland,December,Winter,Other Units of the Federation,Land,2010,2,32700,7523934
Europe,Norway,December,Winter,Other Units of the Federation,Land,2010,0,37800,4610820
Europe,Russia,December,Winter,Paraná,Land,2010,219,8900,142893540
Europe,Poland,December,Winter,Paraná,Land,2010,119,11100,38536869
Europe,Hungary,December,Winter,Paraná,Land,2010,58,13900,9981334
Europe,Czech Republic,December,Winter,Paraná,Land,2010,67,15700,10235455
Europe,Portugal,December,Winter,Paraná,Land,2010,290,18000,10605870
Europe,Greece,December,Winter,Paraná,Land,2010,42,20000,10688058
Europe,Spain,December,Winter,Paraná,Land,2010,2782,22000,40397842
Europe,Italy,December,Winter,Paraná,Land,2010,1438,26700,58133509
Europe,Sweden,December,Winter,Paraná,Land,2010,218,26800,9016596
Europe,Finland,December,Winter,Paraná,Land,2010,71,27400,5231372
Europe,France,December,Winter,Paraná,Land,2010,1648,27600,60876136
Europe,Germany,December,Winter,Paraná,Land,2010,1731,27600,82422299
Europe,United Kingdom,December,Winter,Paraná,Land,2010,1284,27700,60609153
Europe,Netherlands,December,Winter,Paraná,Land,2010,677,28600,16491461
Europe,Belgium,December,Winter,Paraná,Land,2010,395,29100,10379067
Europe,Ireland,December,Winter,Paraná,Land,2010,183,29600,4062235
Europe,Austria,December,Winter,Paraná,Land,2010,213,30000,8192880
Europe,Denmark,December,Winter,Paraná,Land,2010,238,31100,5450661
Europe,Switzerland,December,Winter,Paraná,Land,2010,671,32700,7523934
Europe,Norway,December,Winter,Paraná,Land,2010,101,37800,4610820
Europe,Russia,December,Winter,Rio Grande do Sul,Land,2010,2,8900,142893540
Europe,Poland,December,Winter,Rio Grande do Sul,Land,2010,6,11100,38536869
Europe,Hungary,December,Winter,Rio Grande do Sul,Land,2010,1,13900,9981334
Europe,Czech Republic,December,Winter,Rio Grande do Sul,Land,2010,3,15700,10235455
Europe,Portugal,December,Winter,Rio Grande do Sul,Land,2010,17,18000,10605870
Europe,Greece,December,Winter,Rio Grande do Sul,Land,2010,5,20000,10688058
Europe,Spain,December,Winter,Rio Grande do Sul,Land,2010,72,22000,40397842
Europe,Italy,December,Winter,Rio Grande do Sul,Land,2010,45,26700,58133509
Europe,Sweden,December,Winter,Rio Grande do Sul,Land,2010,15,26800,9016596
Europe,Finland,December,Winter,Rio Grande do Sul,Land,2010,4,27400,5231372
Europe,France,December,Winter,Rio Grande do Sul,Land,2010,154,27600,60876136
Europe,Germany,December,Winter,Rio Grande do Sul,Land,2010,137,27600,82422299
Europe,United Kingdom,December,Winter,Rio Grande do Sul,Land,2010,48,27700,60609153
Europe,Netherlands,December,Winter,Rio Grande do Sul,Land,2010,26,28600,16491461
Europe,Belgium,December,Winter,Rio Grande do Sul,Land,2010,3,29100,10379067
Europe,Ireland,December,Winter,Rio Grande do Sul,Land,2010,27,29600,4062235
Africa,South Africa,October,Fall,Amazos,Air,2011,0,10700,44187637
Africa,Nigeria,October,Fall,Bahia,Air,2011,0,900,131859731
Africa,Cape Verde,October,Fall,Bahia,Air,2011,1,1400,420979
Africa,Angola,October,Fall,Bahia,Air,2011,1,1900,12127071
Africa,South Africa,October,Fall,Bahia,Air,2011,1,10700,44187637
Africa,Nigeria,October,Fall,Ceará,Air,2011,28,900,131859731
Africa,Cape Verde,October,Fall,Ceará,Air,2011,140,1400,420979
Africa,Angola,October,Fall,Ceará,Air,2011,3,1900,12127071
Africa,South Africa,October,Fall,Ceará,Air,2011,1,10700,44187637
Africa,Nigeria,October,Fall,Distrito Federal,Air,2011,0,900,131859731
Africa,Cape Verde,October,Fall,Distrito Federal,Air,2011,7,1400,420979
Africa,Angola,October,Fall,Distrito Federal,Air,2011,2,1900,12127071
Africa,South Africa,October,Fall,Distrito Federal,Air,2011,1,10700,44187637
Africa,Nigeria,October,Fall,Mis Gerais,Air,2011,0,900,131859731
Africa,Cape Verde,October,Fall,Mis Gerais,Air,2011,0,1400,420979
Africa,Angola,October,Fall,Mis Gerais,Air,2011,4,1900,12127071
Africa,South Africa,October,Fall,Mis Gerais,Air,2011,7,10700,44187637
Africa,Nigeria,October,Fall,Other Units of the Federation,Air,2011,0,900,131859731
Africa,Cape Verde,October,Fall,Other Units of the Federation,Air,2011,0,1400,420979
Africa,Angola,October,Fall,Other Units of the Federation,Air,2011,0,1900,12127071
Africa,South Africa,October,Fall,Other Units of the Federation,Air,2011,0,10700,44187637
Africa,Nigeria,October,Fall,Paraná,Air,2011,0,900,131859731
Africa,Cape Verde,October,Fall,Paraná,Air,2011,0,1400,420979
Africa,Angola,October,Fall,Paraná,Air,2011,1,1900,12127071
Africa,South Africa,October,Fall,Paraná,Air,2011,2,10700,44187637
Africa,Nigeria,October,Fall,Pará,Air,2011,0,900,131859731
Africa,Cape Verde,October,Fall,Pará,Air,2011,0,1400,420979
Africa,Angola,October,Fall,Pará,Air,2011,0,1900,12127071
Africa,South Africa,October,Fall,Pará,Air,2011,0,10700,44187637
Africa,Nigeria,October,Fall,Permbuco,Air,2011,0,900,131859731
Africa,Cape Verde,October,Fall,Permbuco,Air,2011,15,1400,420979
Africa,Angola,October,Fall,Permbuco,Air,2011,0,1900,12127071
Africa,South Africa,October,Fall,Permbuco,Air,2011,1,10700,44187637
Africa,Nigeria,October,Fall,Rio Grande do Norte,Air,2011,1,900,131859731
Africa,Cape Verde,October,Fall,Rio Grande do Norte,Air,2011,1,1400,420979
Africa,Angola,October,Fall,Rio Grande do Norte,Air,2011,0,1900,12127071
Africa,South Africa,October,Fall,Rio Grande do Norte,Air,2011,0,10700,44187637
Africa,Nigeria,October,Fall,Rio Grande do Sul,Air,2011,0,900,131859731
Africa,Cape Verde,October,Fall,Rio Grande do Sul,Air,2011,0,1400,420979
Africa,Angola,October,Fall,Rio Grande do Sul,Air,2011,1,1900,12127071
Africa,South Africa,October,Fall,Rio Grande do Sul,Air,2011,4,10700,44187637
Africa,Nigeria,October,Fall,Rio de Janeiro,Air,2011,32,900,131859731
Africa,Cape Verde,October,Fall,Rio de Janeiro,Air,2011,5,1400,420979
Africa,Angola,October,Fall,Rio de Janeiro,Air,2011,1155,1900,12127071
Africa,South Africa,October,Fall,Rio de Janeiro,Air,2011,121,10700,44187637
Africa,Nigeria,October,Fall,Santa Catari,Air,2011,0,900,131859731
Africa,Cape Verde,October,Fall,Santa Catari,Air,2011,0,1400,420979
Africa,Angola,October,Fall,Santa Catari,Air,2011,0,1900,12127071
Africa,South Africa,October,Fall,Santa Catari,Air,2011,0,10700,44187637
Africa,Nigeria,October,Fall,São Paulo,Air,2011,275,900,131859731
Africa,Cape Verde,October,Fall,São Paulo,Air,2011,25,1400,420979
Africa,Angola,October,Fall,São Paulo,Air,2011,2267,1900,12127071
Africa,South Africa,October,Fall,São Paulo,Air,2011,1739,10700,44187637
Africa,Nigeria,September,Fall,Amazos,Air,2011,0,900,131859731
Africa,Cape Verde,September,Fall,Amazos,Air,2011,0,1400,420979
Africa,Angola,September,Fall,Amazos,Air,2011,0,1900,12127071
Africa,South Africa,September,Fall,Amazos,Air,2011,1,10700,44187637
Africa,Nigeria,September,Fall,Bahia,Air,2011,1,900,131859731
Africa,Cape Verde,September,Fall,Bahia,Air,2011,2,1400,420979
Africa,Angola,September,Fall,Bahia,Air,2011,10,1900,12127071
Africa,South Africa,September,Fall,Bahia,Air,2011,0,10700,44187637
Africa,Nigeria,September,Fall,Ceará,Air,2011,24,900,131859731
Africa,Cape Verde,September,Fall,Ceará,Air,2011,160,1400,420979
Africa,Angola,September,Fall,Ceará,Air,2011,1,1900,12127071
Africa,South Africa,September,Fall,Ceará,Air,2011,3,10700,44187637
Africa,Nigeria,September,Fall,Distrito Federal,Air,2011,1,900,131859731
Africa,Cape Verde,September,Fall,Distrito Federal,Air,2011,2,1400,420979
Africa,Angola,September,Fall,Distrito Federal,Air,2011,12,1900,12127071
Africa,South Africa,September,Fall,Distrito Federal,Air,2011,1,10700,44187637
Africa,Nigeria,September,Fall,Mis Gerais,Air,2011,0,900,131859731
Africa,Cape Verde,September,Fall,Mis Gerais,Air,2011,4,1400,420979
Africa,Angola,September,Fall,Mis Gerais,Air,2011,1,1900,12127071
Africa,South Africa,September,Fall,Mis Gerais,Air,2011,6,10700,44187637
Africa,Nigeria,September,Fall,Other Units of the Federation,Air,2011,0,900,131859731
Africa,Cape Verde,September,Fall,Other Units of the Federation,Air,2011,0,1400,420979
Africa,Angola,September,Fall,Other Units of the Federation,Air,2011,0,1900,12127071
Africa,South Africa,September,Fall,Other Units of the Federation,Air,2011,0,10700,44187637
Africa,Nigeria,September,Fall,Paraná,Air,2011,0,900,131859731
Africa,Cape Verde,September,Fall,Paraná,Air,2011,0,1400,420979
Africa,Angola,September,Fall,Paraná,Air,2011,0,1900,12127071
Africa,South Africa,September,Fall,Paraná,Air,2011,9,10700,44187637
Africa,Nigeria,September,Fall,Pará,Air,2011,0,900,131859731
Africa,Cape Verde,September,Fall,Pará,Air,2011,3,1400,420979
Africa,Angola,September,Fall,Pará,Air,2011,0,1900,12127071
Africa,South Africa,September,Fall,Pará,Air,2011,3,10700,44187637
